# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.5553419551657336,0.7710117179182482,2.765969123590092,5.0117973166674465,39.22909528458434,0.0,0.45817281363907797,2.182582576337107,74.73774266347033,-388.19720106607156
 0.5596185252631742,0.7829322345443238,2.787401201072227,5.011510858891581,39.54153738072889,0.0,0.44418967437054746,2.2512905132634624,73.0590377395034,-392.53534625132716
 0.5638759585045641,0.794890241448601,2.8087362094193424,5.011237320106699,39.84539426070561,0.0,0.43038145676191913,2.3235201802692576,71.37090889005424,-396.51328716972995
 0.5681147813875367,0.8068860120775204,2.8299768497302726,5.0109761359112275,40.14073317946198,0.0,0.4167505499182926,2.3995169297222483,69.6747486059743,-400.1488929611621
 0.5723354944306551,0.8189197954629552,2.851125689545516,5.010726765640916,40.42762289668553,0.0,0.403298847776954,2.4795508479931336,67.97186027401276,-403.4598691180811
 0.5765385735543272,0.8309918169901452,2.872185169962486,5.0104886911029105,40.706133467296624,0.0,0.39002778129129073,2.563919925624872,66.26346124261597,-406.46368558110714
 0.5807244713831924,0.8431022791582197,2.8931576123437703,5.010261415522997,40.9763360434345,0.0,0.3769383494455311,2.652953729624434,64.55068594236033,-409.1775218316772
 0.5848936184752856,0.8552513623327818,2.9140452246462316,5.0100444625890965,41.23830268767768,0.0,0.36403114956002613,2.7470176692533483,62.834589055395895,-411.6182156822914
 0.5890464244828661,0.8674392254901215,2.9348501073953708,5.009837375298073,41.49210619733235,0.0,0.35130640604682595,2.84651797629534,61.116148741687034,-413.80221242505434
 0.5931832792493847,0.8796660069526332,2.9555742593306493,5.009639715420596,41.73781993929035,0.0,0.3387639986116192,2.951907534739145,59.39626982959741,-415.7455383760064
 0.5973045538467394,0.8919318251151304,2.97621958274031,5.009451062278764,41.97551769535688,0.0,0.32640348874503095,3.0636927437413113,57.67578705362361,-417.4637567412095
 0.601410601556625,0.9042367791617529,2.9967878885083836,5.009271012256895,42.20527351749916,0.0,0.31422414537675264,3.1824416255504704,55.95546822048021,-418.9719542229476
 0.6055017587995062,0.9165809497732376,3.0172809008903205,5.009099177890447,42.42716159281789,0.0,0.30222496927109566,3.308793454133833,54.23601737743789,-420.2847118707634
 0.6095783460144762,0.9289643998243604,3.0377002620349405,5.008935187167315,42.64125611778481,0.0,0.2904047161195539,3.443470248562767,52.518077911035355,-421.4160953294231
 0.6136406684930227,0.9413871750714086,3.0580475362687696,5.008778682954214,42.84763118144876,0.0,0.27876191884492557,3.587290560143895,50.80223560631518,-422.37963967206605
 0.6176890171695033,0.9538493048295665,3.0783242141563103,5.008629322207482,43.04636065724122,0.0,0.26729490819245,3.741186118218192,49.08902164158926,-423.1883421205892
 0.6217236693709333,0.9663508026401432,3.098531716351132,5.008486775554012,43.237518102916994,0.0,0.2560018326384951,3.90622203635596,47.37891548818452,-423.8546640522447
 0.6257448895285074,0.9788916669276091,3.118671397248608,5.008350726468501,43.42117666842518,0.0,0.24488067707865227,4.083621508767774,45.67234777291845,-424.39052038761986
 0.6297529298531055,0.9914718816464255,3.1387445484540724,5.008220871000563,43.597409011227356,0.0,0.2339292803069573,4.274796206305684,43.96970302933254,-424.8072887731323
 0.6337480309768824,1.004091416917688,3.1587524020749314,5.008096916942122,43.766287218785216,0.0,0.2231453516967068,4.481383960707249,42.271322383502245,-425.11580888963414
 0.6377304225628968,1.0167502296556266,3.178696133849426,5.0079785836566755,43.92788273778621,0.0,0.21252648653008172,4.705295873126179,40.577506131865704,-425.3263937140125
 0.6417003238846102,1.0294482641840335,3.1985768661188114,5.007865601255018,44.08226630989982,0.0,0.20207018073450175,4.948775699438262,38.88851626341793,-425.44882896958705
 0.6456579443769572,1.0421854528426944,3.2183956706539054,5.007757710325719,44.229507913591924,0.0,0.19177384450774215,5.214475428423863,37.20457885661961,-425.4923912119898
 0.64960348416059,1.054961716583944,3.2381535713438345,5.007654661572684,44.369676711788216,0.0,0.18163481506382725,5.505552444054273,35.52588641426388,-425.46585116678654
 0.6535371345407854,1.067776965559451,3.2578515467534204,5.007556215152796,44.50284100499672,0.0,0.1716503683531042,5.8257958290126535,33.85260008844113,-425.3774901417675
 0.6574590784824215,1.0806310996973865,3.27749053255807,5.007462140434662,44.62906818970722,0.0,0.1618177303440627,6.179792522573169,32.18485184615823,-425.23510460662067
 0.6613694910623275,1.0935240092701044,3.297071423861854,5.007372215505404,44.7484247215821,0.0,0.15213408738392828,6.573148839920289,30.52274649693301,-425.04603165561207
 0.6652685399002468,1.106455575452515,3.31659507740641,5.007286227010832,44.860976083413966,0.0,0.14259659555118945,7.012790145056578,28.866363698056098,-424.81714585570563
 0.6691563855695646,1.1194256708713086,3.336062313674516,5.007203969472821,44.96678675735663,0.0,0.13320238966678005,7.507372821926141,27.215759817242176,-424.5548875152666
 0.6730331819888862,1.1324341601452121,3.3554739188961333,5.007125245182316,45.06592020135437,0.0,0.12394859159706183,8.067860934239972,25.57096975834947,-424.2652646642025
 0.6768990767954889,1.145480900416462,3.374830646960884,5.007049863770417,45.158438829379115,0.0,0.11483231769908592,8.708349879521418,23.932008668919458,-423.95387650764997
 0.6807542117016061,1.1585657418736868,3.394133221242719,5.006977642003112,45.24440399537181,0.0,0.10585068608666429,9.4472698947011,22.29887360265328,-423.62591868698763
 0.6845987228344504,1.1716885282664007,3.4133823363401445,5.0069084032497795,45.3238759806071,0.0,0.09700082274413627,10.309190909006494,20.671545090962503,-423.28620088734243
 0.6884327410608225,1.1848490974112926,3.4325786597381556,5.0068419774246715,45.396913984249316,0.0,0.08827986796523665,11.32761096101532,19.049988635898707,-422.93916181983917
 0.6922563922971117,1.1980472816905303,3.4517228333948564,5.0067782006395305,45.463576116984605,0.0,0.07968498158899653,12.54941621443616,17.434156154885873,-422.58887674625
 0.696069797805442,1.2112829085422712,3.4708154752563978,5.006716914798028,45.52391939743417,0.0,0.07121334775455433,14.042311329704994,15.82398733041677,-422.23907763066813
 0.6998730744766785,1.2245558009435948,3.489857180705328,5.006657967572842,45.577999751307814,0.0,0.06286218020820356,15.907816061866392,14.219410931277084,-421.89315630777526
